"Vandalism","Fire","Lightning","Wind","Hail","Vehicle","WaterNW","WaterW","Misc","Loss","Description"
0,0,0,0,0,1,0,0,0,9204,"building damaged by vehicle at GMIA               "
1,0,0,0,0,0,0,0,0,521.91,"vandalism dmg KK Sports                           "
1,0,0,0,0,0,0,0,0,575,"glass vandalism at GMIA                           "
0,0,0,0,0,0,0,0,1,30613.63,"power surge damage parks bldg                     "
1,0,0,0,0,0,0,0,0,344.52,"vandalism dmg Clarke Square                       "
1,0,0,0,0,0,0,0,0,397.55,"vandalism dmg Pulaski statue                      "
1,0,0,0,0,0,0,0,0,212.88,"vandalism dmg Wilson pavilion                     "
1,0,0,0,0,0,0,0,0,3300,"vandalism damage at zoo                           "
1,0,0,0,0,0,0,0,0,512.53,"vandalism at Kops Park                            "
1,0,0,0,0,0,0,0,0,240.28,"vandalism dmg Warnimont Park                      "
1,0,0,0,0,0,0,0,0,1168.64,"vandalism damage at Smith Pavilion                "
1,0,0,0,0,0,0,0,0,555.86,"vandalism at Humboldt Park                        "
1,0,0,0,0,0,0,0,0,527.93,"vandalism dmg Mitchell pavilion                   "
0,0,0,0,0,1,0,0,0,3262,"fence damaged at GMIA                             "
1,0,0,0,0,0,0,0,0,3267.61,"vandalism & theft at Humboldt                     "
1,0,0,0,0,0,0,0,0,625.57,"glass vandalism at LaFollette Park                "
1,0,0,0,0,0,0,0,0,1093.83,"vandalism damage at Schoenecker                   "
1,0,0,0,0,0,0,0,0,258.18,"vandalism dmg Tiefentaler                         "
1,0,0,0,0,0,0,0,0,575,"vandalism dmg Wahl park pavilion                  "
1,0,0,0,0,0,0,0,0,2750,"vandalism at GMIA                                 "
1,0,0,0,0,0,0,0,0,241.07,"vandalism dmg Mitchell Park                       "
1,0,0,0,0,0,0,0,0,506.18,"vandalism dmg LaFollette Park                     "
1,0,0,0,0,0,0,0,0,993.83,"vandalism damage at Algonquin                     "
1,0,0,0,0,0,0,0,0,233.78,"vandalism dmg Clark Square                        "
0,0,0,0,0,0,0,1,0,67596.72,"water damage at Blatz Bldg.                       "
1,0,0,0,0,0,0,0,0,660,"glass vandalism at MLK Center                     "
1,0,0,0,0,0,0,0,0,957.86,"vandalism damage at City Campus                   "
1,0,0,0,0,0,0,0,0,255.96,"vandalism dmg Greenfield Comfort #2               "
1,0,0,0,0,0,0,0,0,112.58,"vandalism dmg Jacobus pavilion                    "
1,0,0,0,0,0,0,0,0,637.11,"vandalism at Jackson Park                         "
1,0,0,0,0,0,0,0,0,652.93,"vandalism damage at Lyons Park                    "
1,0,0,0,0,0,0,0,0,691.41,"vandalism damage at Rose Park                     "
1,0,0,0,0,0,0,0,0,684.05,"vandalism damage at Tiefenthaler                  "
0,1,0,0,0,0,0,0,0,475101.98,"fire damage at GMIA                               "
1,0,0,0,0,0,0,0,0,367.45,"vandalism dmg McGovern Park                       "
1,0,0,0,0,0,0,0,0,512.71,"vandalism dmg Lindbergh pavilion                  "
1,0,0,0,0,0,0,0,0,235.96,"vandalism dmg Froemming Park                      "
0,1,0,0,0,0,0,0,0,1831.2,"fire damage at CJF                                "
1,0,0,0,0,0,0,0,0,3852.79,"vandalism damage at Mitchell Park                 "
1,0,0,0,0,0,0,0,0,615.68,"vandalism damage at Kozy Pool                     "
1,0,0,0,0,0,0,0,0,471.91,"vandalism dmg Boerner Visitor's Center            "
1,0,0,0,0,0,0,0,0,220.17,"vandalism dmg Kozy comm. center                   "
1,0,0,0,0,0,0,0,0,528.96,"vandalism dmg Gordon pavilion                     "
0,0,0,0,0,0,0,0,1,3200.84,"floor damaged at GMIA                             "
1,0,0,0,0,0,0,0,0,3632.18,"vandalism damage at Grant Park                    "
1,0,0,0,0,0,0,0,0,258.12,"vandalism dmg Kozy/Pelican Cove                   "
1,0,0,0,0,0,0,0,0,138.97,"vandalism dmg McCarty Pool                        "
1,0,0,0,0,0,0,0,0,151.62,"vandalism dmg Kozy/Pelican Cove                   "
1,0,0,0,0,0,0,0,0,1369.78,"vandalism at Scout Lake                           "
1,0,0,0,0,0,0,0,0,147.43,"vandalism dmg Mitchell Pool bldg.                 "
1,0,0,0,0,0,0,0,0,1099.51,"vandalism damage at Froemming Park                "
1,0,0,0,0,0,0,0,0,627.89,"vandalism damage at Juneau Park                   "
1,0,0,0,0,0,0,0,0,452.98,"vandalism dmg LaFollette                          "
1,0,0,0,0,0,0,0,0,158.62,"vandalism dmg South Shore                         "
0,0,0,0,0,0,0,1,0,802236.42,"water damage at Campus Center                     "
1,0,0,0,0,0,0,0,0,956.68,"vandalism at Dretzka Park                         "
1,0,0,0,0,0,0,0,0,502.68,"vandalism dmg Clarke Square                       "
1,0,0,0,0,0,0,0,0,277.93,"vandalism dmg LaFollette Park                     "
1,0,0,0,0,0,0,0,0,413.61,"vandalism dmg Kozy/Pelican Cove                   "
0,0,0,0,0,0,0,0,1,8861.5,"police horse injured                              "
1,0,0,0,0,0,0,0,0,525.64,"vandalism damage at Washington Park               "
1,0,0,0,0,0,0,0,0,171.59,"vandalism dmg McGovern svc. bldg.                 "
1,0,0,0,0,0,0,0,0,888.55,"vandalism at McCarty Pool Bldg.                   "
1,0,0,0,0,0,0,0,0,538.93,"vandalism dmg Mitchell pavilion                   "
1,0,0,0,0,0,0,0,0,1654.17,"vandalism damage at Greenfield Park               "
1,0,0,0,0,0,0,0,0,1060.56,"vandalism damage at LaFollette Shed               "
1,0,0,0,0,0,0,0,0,385.79,"vandalism dmg Johnson's pavilion                  "
1,0,0,0,0,0,0,0,0,233.78,"vandalism dmg Cudahy pavilion                     "
1,0,0,0,0,0,0,0,0,467.56,"vandalism dmg Pulaski statue                      "
0,0,0,0,0,0,0,0,1,14458.22,"power surge damage at bhd                         "
1,0,0,0,0,0,0,0,0,596.9,"vandalism dmg Washington Pool bldg.               "
1,0,0,0,0,0,0,0,0,595.82,"vandalism dmg Lyons pavilion                      "
1,0,0,0,0,0,0,0,0,144,"vandalism dmg Grant tot lot                       "
1,0,0,0,0,0,0,0,0,614.28,"vandalism damage at McGovern Bldg.                "
1,0,0,0,0,0,0,0,0,886.86,"vandalism damage at Kops Park                     "
1,0,0,0,0,0,0,0,0,325.73,"vandalism dmg Froemming Park                      "
1,0,0,0,0,0,0,0,0,972.36,"glass vandalism at McGovern Park                  "
1,0,0,0,0,0,0,0,0,407.41,"vandalism dmg Lincoln pavilion                    "
1,0,0,0,0,0,0,0,0,85.2,"vandalism dmg LaFollette Park                     "
1,0,0,0,0,0,0,0,0,2633.68,"glass vandalism at Greenfield Park                "
1,0,0,0,0,0,0,0,0,1064.43,"vandalism damage at LaFollette Park               "
1,0,0,0,0,0,0,0,0,233.78,"vandalism dmg Pulaski Pool                        "
1,0,0,0,0,0,0,0,0,2345.42,"vandalism damage at Kozy Comm. Center             "
1,0,0,0,0,0,0,0,0,456.85,"vandalism dmg Grant svc. bldg.                    "
1,0,0,0,0,0,0,0,0,339.61,"vandalism dmg Humboldt pavilion                   "
1,0,0,0,0,0,0,0,0,368.9,"vandalism dmg Pulaski indoor pool                 "
1,0,0,0,0,0,0,0,0,551.91,"vandalism damage at Doyle Golf Course             "
1,0,0,0,0,0,0,0,0,233.65,"vandalism dmg Jacobus Park                        "
1,0,0,0,0,0,0,0,0,454.92,"vandalism dmg Pulaski indoor pool                 "
0,0,0,0,0,0,0,0,1,83979.09,"wires cut at MHC                                  "
1,0,0,0,0,0,0,0,0,4411.34,"break in & theft at hwy. garage                   "
0,0,0,0,0,0,1,0,0,11665.93,"water damage at Currie Clubhouse                  "
1,0,0,0,0,0,0,0,0,227.46,"vandalism dmg Mitchell Pool                       "
1,0,0,0,0,0,0,0,0,531.05,"vandalism dmg North Point                         "
1,0,0,0,0,0,0,0,0,662.11,"vandalism damage at Washington Park               "
1,0,0,0,0,0,0,0,0,695.25,"vandalism damage at LaFollette Park               "
1,0,0,0,0,0,0,0,0,418.29,"vandalism dmg Humboldt bandshell                  "
1,0,0,0,0,0,0,0,0,508.47,"vandalism at Zablocki Park                        "
1,0,0,0,0,0,0,0,0,440,"vandalism dmg Brown Deer clubhouse                "
1,0,0,0,0,0,0,0,0,368.03,"vandalism dmg Sheridan Pool                       "
1,0,0,0,0,0,0,0,0,1261.61,"vandalism damage at Lindsay Park                  "
1,0,0,0,0,0,0,0,0,343.91,"vandalism dmg LaFollette Park                     "
1,0,0,0,0,0,0,0,0,1543.79,"vandalism damage at Jackson Pool                  "
1,0,0,0,0,0,0,0,0,134.7,"vandalism dmg Greenfield Aqua Center              "
1,0,0,0,0,0,0,0,0,1053.66,"vandalism at Lyons Park                           "
1,0,0,0,0,0,0,0,0,347.03,"vandalism dmg Pulaski pavilion                    "
1,0,0,0,0,0,0,0,0,595.39,"vandalism dmg Humboldt bandshell                  "
1,0,0,0,0,0,0,0,0,550.84,"vandalism at Columbus Park                        "
1,0,0,0,0,0,0,0,0,576.67,"vandalism at Sherman Pavilion                     "
1,0,0,0,0,0,0,0,0,755.83,"vandalism damage at Humboldt Pavilion             "
1,0,0,0,0,0,0,0,0,941.91,"vandalism damage at Lake Park                     "
1,0,0,0,0,0,0,0,0,246.98,"vandalism dmg Clarke Square                       "
1,0,0,0,0,0,0,0,0,160.63,"vandalism dmg Humboldt bandshell                  "
1,0,0,0,0,0,0,0,0,1137.71,"vandalism damage at Wilson Park                   "
1,0,0,0,0,0,0,0,0,222.89,"vandalism dmg Carver                              "
1,0,0,0,0,0,0,0,0,454.46,"vandalism dmg Pulaski indoor pool                 "
1,0,0,0,0,0,0,0,0,255.16,"vandalism dmg Sheridan Pool                       "
1,0,0,0,0,0,0,0,0,526.68,"vandalism dmg Smith pavilion                      "
1,0,0,0,0,0,0,0,0,711.46,"vandalism damage at Sherman Park                  "
1,0,0,0,0,0,0,0,0,218.59,"vandalism dmg Clark Square                        "
0,0,0,0,0,1,0,0,0,1850,"Gate damaged by truck GMIA                        "
1,0,0,0,0,0,0,0,0,1025.36,"vandalism damage at jackson bldg                  "
1,0,0,0,0,0,0,0,0,582.16,"vandalism damage at smith pav.                    "
1,0,0,0,0,0,0,0,0,1466.5,"break-in & theft of equipment Rainbow             "
1,0,0,0,0,0,0,0,0,543.41,"Vandalism damage at Jacobus Park                  "
1,0,0,0,0,0,0,0,0,715.43,"Vandalism at Madison Pavilion                     "
1,0,0,0,0,0,0,0,0,4770.27,"glass vandalism at CJF                            "
1,0,0,0,0,0,0,0,0,633.83,"vandalism damaged at lyons                        "
1,0,0,0,0,0,0,0,0,19438.81,"vandalism damage at tiefenthaler pavilion         "
0,0,0,0,0,0,0,1,0,7473.58,"water main break near Day Hospital                "
1,0,0,0,0,0,0,0,0,636.26,"vandalism damage at lake park                     "
0,0,0,0,0,0,0,0,1,66324.89,"radio equipment damaged                           "
1,0,0,0,0,0,0,0,0,680,"vandalism damage at clarke                        "
1,0,0,0,0,0,0,0,0,516.76,"vandalism damage at rose sr ctr                   "
1,0,0,0,0,0,0,0,0,907.17,"vandalism damage at jacoby pk                     "
0,0,0,0,0,0,0,1,0,131615.68,"Water damage at GMIA                              "
1,0,0,0,0,0,0,0,0,644.52,"vandalism damage at humboldt                      "
1,0,0,0,0,0,0,0,0,833.9,"vandalism damage at sherman pk                    "
0,0,0,0,0,0,0,1,0,883054.12,"water damage at Sports Complex                    "
0,0,0,0,0,0,1,0,0,7338.25,"water damage at WMC                               "
1,0,0,0,0,0,0,0,0,1848.06,"Vandalism damage at Washington Comm Bldg          "
1,0,0,0,0,0,0,0,0,800.76,"Vandalism damage at Dineen Clubhouse              "
0,0,0,0,0,0,0,1,0,20179,"water damage at CATC                              "
1,0,0,0,0,0,0,0,0,735,"vandalism damage at copernicus                    "
0,0,0,0,0,1,0,0,0,3312.02,"Portable tower lights damaged GMIA                "
1,0,0,0,0,0,0,0,0,1250,"Gate 19 damaged GMIA                              "
1,0,0,0,0,0,0,0,0,19438.81,"vandalism damage at Tiefenthaler                  "
1,0,0,0,0,0,0,0,0,1976.4,"Glass vandalism GMIA                              "
1,0,0,0,0,0,0,0,0,1026.52,"Vandalism damage at Greene Pavilion               "
0,0,0,0,0,0,0,1,0,44879.86,"water damage at Research Park                     "
1,0,0,0,0,0,0,0,0,1258.62,"Vandalism damage at Ross Lodge                    "
0,0,0,0,0,1,0,0,0,1172.96,"garage door damage at GMIA                        "
1,0,0,0,0,0,0,0,0,2305.67,"vandalism at Greenfield                           "
0,0,0,0,0,1,0,0,0,4690.75,"AC damage at GMIA airport                         "
1,0,0,0,0,0,0,0,0,524.61,"vandalism damage at pulaski park                  "
1,0,0,0,0,0,0,0,0,865.25,"vandalism at Mitchell Pavilion                    "
1,0,0,0,0,0,0,0,0,679.04,"vandalism at Washington Park                      "
1,0,0,0,0,0,0,0,0,525.18,"Vandalism damage at Jackson Boathouse             "
0,0,0,0,0,0,1,0,0,32659.74,"water damage at Coggs Building                    "
1,0,0,0,0,0,0,0,0,557.84,"vandalism at Mitchell Pavilion                    "
1,0,0,0,0,0,0,0,0,2760.72,"Vandalism damage at Kern Pavilion                 "
1,0,0,0,0,0,0,0,0,703.29,"vandalism damage at kosculzo part                 "
0,0,0,0,0,1,0,0,0,49425.62,"fuel pipe damaged                                 "
0,1,0,0,0,0,0,0,0,70840.76,"fire damage at park maintenance                   "
1,0,0,0,0,0,0,0,0,2585.76,"Vandalism damage at Mitchell Pavilion             "
1,0,0,0,0,0,0,0,0,849.84,"Vandalism damage at McKinley Marina               "
0,0,0,0,0,0,0,1,0,10108.01,"water main break at Eschwieler                    "
1,0,0,0,0,0,0,0,0,3190,"glass vandalism at GMIA                           "
0,0,1,0,0,0,0,0,0,30200,"lightning damaged siren at Columbus Park          "
1,0,0,0,0,0,0,0,0,1043.36,"Vandalism damage at Bradford Beach                "
1,0,0,0,0,0,0,0,0,659.15,"vandalism damaged at hoyt pool                    "
1,0,0,0,0,0,0,0,0,921.24,"vandalism damage at estabrook                     "
1,0,0,0,0,0,0,0,0,1043.11,"vandalism at jackson boat house                   "
0,0,1,0,0,0,0,0,0,1526,"lightning damage at park maintenance              "
0,0,0,0,0,1,0,0,0,807,"fence damage at GMIA                              "
1,0,0,0,0,0,0,0,0,895,"Vandalism damage at Rainbow Pavilion              "
1,0,0,0,0,0,0,0,0,674.27,"vandalism damage at bradford beach                "
1,0,0,0,0,0,0,0,0,743.54,"Vandalism damage at Kops Pavilion                 "
0,0,0,0,0,0,1,0,0,1262.11,"water damage at Courthouse                        "
1,0,0,0,0,0,0,0,0,1430.53,"Vandalism damage at Washington Bandshell          "
1,0,0,0,0,0,0,0,0,713.38,"Vandalism damage at Mitchell Park                 "
0,0,0,0,0,1,0,0,0,2158,"Plow damaged building at GMIA                     "
1,0,0,0,0,0,0,0,0,1509.49,"vandalism damage at washington bandshell          "
1,0,0,0,0,0,0,0,0,833.23,"Vandalism damage at Mitchell Park                 "
1,0,0,0,0,0,0,0,0,861.52,"Vandalism damage at Lincoln Park                  "
1,0,0,0,0,0,0,0,0,63.55,"Graffiti vandalism Pulaski                        "
1,0,0,0,0,0,0,0,0,1028.71,"Vandalism at Washington Park                      "
0,1,0,0,0,0,0,0,0,27032.44,"fire & smoke damage at garage                     "
1,0,0,0,0,0,0,0,0,607.65,"graffiti at Vogel Park                            "
1,0,0,0,0,0,0,0,0,94.59,"vandalism at Mitchell Park                        "
1,0,0,0,0,0,0,0,0,290.6,"graffiti at Mitchell Park                         "
1,0,0,0,0,0,0,0,0,83.15,"vandalism Kosciuszko                              "
1,0,0,0,0,0,0,0,0,62784.59,"vandalism at Tiefenthaler Park                    "
1,0,0,0,0,0,0,0,0,588.12,"glass vandalism at Greene Park                    "
1,0,0,0,0,0,0,0,0,244.83,"vandalism at Hoyt Park                            "
1,0,0,0,0,0,0,0,0,1975,"vandalism at GMIA                                 "
1,0,0,0,0,0,0,0,0,398.91,"Graffiti vandalism / Pulaski Pool                 "
1,0,0,0,0,0,0,0,0,7833.76,"vandalism at Hoyt Park                            "
1,0,0,0,0,0,0,0,0,701.42,"graffiti at Dineen Park                           "
1,0,0,0,0,0,0,0,0,290.6,"vandalism at Jacobus Park                         "
0,0,0,0,0,1,0,0,0,6515,"zoo gate damaged by truck                         "
0,0,0,0,0,0,1,0,0,35723.21,"water damage at Courthouse                        "
